store_location,product_category,product_type,product_detail,total_qty_of_product_sold,total_revenue,day_of_transaction,day_number,month_of_transaction,month_number,transaction_quarter,time_of_transaction,days_classification,time_classification
Lower Manhattan,Loose Tea,Black tea,Earl Grey,1,8.95,Tue,3,Jun,6,2,17:41:18,Weekday,Afternoon
Astoria,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2,7.5,Tue,3,Jun,6,2,17:42:16,Weekday,Afternoon
Astoria,Bakery,Biscotti,Chocolate Chip Biscotti,1,3.5,Tue,3,Jun,6,2,17:42:16,Weekday,Afternoon
Astoria,Tea,Brewed herbal tea,Peppermint Lg,1,3.0,Tue,3,Jun,6,2,17:45:45,Weekday,Afternoon
Astoria,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,1,4.75,Tue,3,Jun,6,2,17:47:02,Weekday,Afternoon
Hell's Kitchen,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2,8.0,Tue,3,Jun,6,2,17:48:38,Weekday,Afternoon
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,Tue,3,Jun,6,2,17:51:25,Weekday,Afternoon
Lower Manhattan,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Tue,3,Jun,6,2,17:51:25,Weekday,Afternoon
Astoria,Coffee,Organic brewed coffee,Brazilian Sm,1,2.2,Tue,3,Jun,6,2,17:51:50,Weekday,Afternoon
Astoria,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2,9.0,Tue,3,Jun,6,2,17:57:39,Weekday,Afternoon
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3.0,Tue,3,Jun,6,2,18:01:04,Weekday,Evening
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Sm,2,4.4,Tue,3,Jun,6,2,18:01:24,Weekday,Evening
Hell's Kitchen,Loose Tea,Black tea,Earl Grey,1,8.95,Tue,3,Jun,6,2,18:01:24,Weekday,Evening
Hell's Kitchen,Coffee,Barista Espresso,Espresso shot,2,6.0,Tue,3,Jun,6,2,18:03:20,Weekday,Evening
Lower Manhattan,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,1,2.5,Tue,3,Jun,6,2,18:05:50,Weekday,Evening
Lower Manhattan,Bakery,Biscotti,Chocolate Chip Biscotti,1,3.5,Tue,3,Jun,6,2,18:05:50,Weekday,Evening
Lower Manhattan,Tea,Brewed Green tea,Serenity Green Tea Rg,2,5.0,Tue,3,Jun,6,2,18:07:54,Weekday,Evening
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2,6.0,Tue,3,Jun,6,2,18:08:03,Weekday,Evening
Astoria,Tea,Brewed herbal tea,Lemon Grass Rg,1,2.5,Tue,3,Jun,6,2,18:08:06,Weekday,Evening
Lower Manhattan,Coffee,Organic brewed coffee,Brazilian Sm,2,4.4,Tue,3,Jun,6,2,18:09:36,Weekday,Evening
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,7.0,Tue,3,Jun,6,2,18:10:35,Weekday,Evening
Hell's Kitchen,Bakery,Pastry,Croissant,1,3.5,Tue,3,Jun,6,2,18:10:35,Weekday,Evening
Hell's Kitchen,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,4.9,Tue,3,Jun,6,2,18:12:00,Weekday,Evening
Lower Manhattan,Tea,Brewed Black tea,Earl Grey Lg,2,6.0,Tue,3,Jun,6,2,18:13:43,Weekday,Evening
Lower Manhattan,Bakery,Pastry,Croissant,1,3.5,Tue,3,Jun,6,2,18:13:43,Weekday,Evening
Hell's Kitchen,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3.0,Tue,3,Jun,6,2,18:19:32,Weekday,Evening
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Lg,2,7.0,Tue,3,Jun,6,2,18:22:19,Weekday,Evening
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,5.0,Tue,3,Jun,6,2,18:22:22,Weekday,Evening
Hell's Kitchen,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,1,4.0,Tue,3,Jun,6,2,18:23:07,Weekday,Evening
Hell's Kitchen,Bakery,Scone,Scottish Cream Scone ,1,4.5,Tue,3,Jun,6,2,18:23:07,Weekday,Evening
Lower Manhattan,Tea,Brewed Black tea,English Breakfast Lg,1,3.0,Tue,3,Jun,6,2,18:23:24,Weekday,Evening
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,1,3.1,Tue,3,Jun,6,2,18:24:12,Weekday,Evening
Lower Manhattan,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,Tue,3,Jun,6,2,18:24:19,Weekday,Evening
Hell's Kitchen,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2,6.2,Tue,3,Jun,6,2,18:24:30,Weekday,Evening
Lower Manhattan,Coffee,Gourmet brewed coffee,Ethiopia Sm,2,4.4,Tue,3,Jun,6,2,18:24:39,Weekday,Evening
Lower Manhattan,Bakery,Biscotti,Ginger Biscotti,1,3.5,Tue,3,Jun,6,2,18:24:39,Weekday,Evening
Astoria,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,Tue,3,Jun,6,2,18:25:33,Weekday,Evening
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,4.9,Tue,3,Jun,6,2,18:25:53,Weekday,Evening
Astoria,Coffee,Barista Espresso,Latte Rg,1,4.25,Tue,3,Jun,6,2,18:27:23,Weekday,Evening
Astoria,Flavours,Regular syrup,Carmel syrup,1,0.8,Tue,3,Jun,6,2,18:27:23,Weekday,Evening
Hell's Kitchen,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,1,3.75,Tue,3,Jun,6,2,18:30:05,Weekday,Evening
Astoria,Coffee,Barista Espresso,Cappuccino Lg,2,8.5,Tue,3,Jun,6,2,18:31:06,Weekday,Evening
Astoria,Coffee,Barista Espresso,Cappuccino Lg,2,8.5,Tue,3,Jun,6,2,18:34:38,Weekday,Evening
Astoria,Flavours,Regular syrup,Chocolate syrup,2,1.6,Tue,3,Jun,6,2,18:34:38,Weekday,Evening
Hell's Kitchen,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2,6.2,Tue,3,Jun,6,2,18:34:55,Weekday,Evening
Hell's Kitchen,Bakery,Scone,Oatmeal Scone,1,3.0,Tue,3,Jun,6,2,18:34:55,Weekday,Evening
Hell's Kitchen,Loose Tea,Chai tea,Traditional Blend Chai,1,8.95,Tue,3,Jun,6,2,18:34:55,Weekday,Evening
Astoria,Tea,Brewed Green tea,Serenity Green Tea Lg,1,3.0,Tue,3,Jun,6,2,18:36:37,Weekday,Evening
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Sm,2,4.4,Tue,3,Jun,6,2,18:37:40,Weekday,Evening
Astoria,Coffee,Organic brewed coffee,Brazilian Sm,1,2.2,Tue,3,Jun,6,2,18:49:04,Weekday,Evening
Hell's Kitchen,Tea,Brewed herbal tea,Lemon Grass Rg,2,5.0,Tue,3,Jun,6,2,18:50:19,Weekday,Evening
Hell's Kitchen,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Tue,3,Jun,6,2,18:50:19,Weekday,Evening
Hell's Kitchen,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2,7.5,Tue,3,Jun,6,2,18:50:54,Weekday,Evening
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3.0,Tue,3,Jun,6,2,18:52:33,Weekday,Evening
Hell's Kitchen,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4.0,Tue,3,Jun,6,2,18:53:28,Weekday,Evening
Hell's Kitchen,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4.0,Tue,3,Jun,6,2,18:58:08,Weekday,Evening
Hell's Kitchen,Coffee beans,Organic Beans,Organic Decaf Blend,1,22.5,Tue,3,Jun,6,2,18:58:08,Weekday,Evening
Hell's Kitchen,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,5.0,Tue,3,Jun,6,2,18:58:16,Weekday,Evening
Astoria,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2,8.0,Tue,3,Jun,6,2,18:58:59,Weekday,Evening
Astoria,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,1,4.75,Tue,3,Jun,6,2,18:59:04,Weekday,Evening
Astoria,Coffee,Barista Espresso,Cappuccino,2,7.5,Tue,3,Jun,6,2,19:02:24,Weekday,Evening
Astoria,Flavours,Regular syrup,Carmel syrup,1,0.8,Tue,3,Jun,6,2,19:02:24,Weekday,Evening
Astoria,Tea,Brewed herbal tea,Lemon Grass Rg,1,2.5,Tue,3,Jun,6,2,19:02:55,Weekday,Evening
Astoria,Tea,Brewed Black tea,English Breakfast Rg,2,5.0,Tue,3,Jun,6,2,19:03:24,Weekday,Evening
Astoria,Coffee,Barista Espresso,Latte,2,7.5,Tue,3,Jun,6,2,19:06:14,Weekday,Evening
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,7.0,Tue,3,Jun,6,2,19:07:09,Weekday,Evening
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Lg,2,6.0,Tue,3,Jun,6,2,19:12:24,Weekday,Evening
Astoria,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2,7.0,Tue,3,Jun,6,2,19:13:19,Weekday,Evening
Astoria,Bakery,Scone,Jumbo Savory Scone,1,3.75,Tue,3,Jun,6,2,19:13:19,Weekday,Evening
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2,5.1,Tue,3,Jun,6,2,19:13:51,Weekday,Evening
Hell's Kitchen,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,1,4.0,Tue,3,Jun,6,2,19:15:23,Weekday,Evening
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino,1,3.75,Tue,3,Jun,6,2,19:16:48,Weekday,Evening
Hell's Kitchen,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2,1.6,Tue,3,Jun,6,2,19:16:48,Weekday,Evening
Hell's Kitchen,Bakery,Biscotti,Ginger Biscotti,1,3.5,Tue,3,Jun,6,2,19:16:48,Weekday,Evening
Hell's Kitchen,Coffee,Barista Espresso,Latte,1,3.75,Tue,3,Jun,6,2,19:20:30,Weekday,Evening
Hell's Kitchen,Flavours,Regular syrup,Hazelnut syrup,1,0.8,Tue,3,Jun,6,2,19:20:30,Weekday,Evening
Hell's Kitchen,Tea,Brewed Black tea,Earl Grey Lg,2,6.0,Tue,3,Jun,6,2,19:22:50,Weekday,Evening
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Lg,1,3.0,Tue,3,Jun,6,2,19:26:08,Weekday,Evening
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2,5.1,Tue,3,Jun,6,2,19:27:13,Weekday,Evening
Astoria,Tea,Brewed Chai tea,Traditional Blend Chai Lg,1,3.0,Tue,3,Jun,6,2,19:27:55,Weekday,Evening
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Sm,2,4.4,Tue,3,Jun,6,2,19:29:14,Weekday,Evening
Hell's Kitchen,Tea,Brewed Black tea,Earl Grey Rg,2,5.0,Tue,3,Jun,6,2,19:39:24,Weekday,Evening
Astoria,Tea,Brewed Black tea,English Breakfast Lg,1,3.0,Tue,3,Jun,6,2,19:41:38,Weekday,Evening
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Sm,2,4.4,Tue,3,Jun,6,2,19:41:47,Weekday,Evening
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,1,2.0,Tue,3,Jun,6,2,19:42:00,Weekday,Evening
Hell's Kitchen,Tea,Brewed herbal tea,Peppermint Rg,2,5.0,Tue,3,Jun,6,2,19:45:42,Weekday,Evening
Astoria,Tea,Brewed herbal tea,Lemon Grass Rg,1,2.5,Tue,3,Jun,6,2,19:46:01,Weekday,Evening
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino,1,3.75,Tue,3,Jun,6,2,19:48:37,Weekday,Evening
Hell's Kitchen,Flavours,Regular syrup,Carmel syrup,2,1.6,Tue,3,Jun,6,2,19:48:37,Weekday,Evening
Hell's Kitchen,Coffee,Barista Espresso,Ouro Brasileiro shot,2,6.0,Tue,3,Jun,6,2,19:49:10,Weekday,Evening
Astoria,Tea,Brewed Green tea,Serenity Green Tea Lg,2,6.0,Tue,3,Jun,6,2,19:49:46,Weekday,Evening
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino,1,3.75,Tue,3,Jun,6,2,19:50:56,Weekday,Evening
Hell's Kitchen,Flavours,Regular syrup,Carmel syrup,1,0.8,Tue,3,Jun,6,2,19:50:56,Weekday,Evening
Hell's Kitchen,Bakery,Scone,Oatmeal Scone,1,3.0,Tue,3,Jun,6,2,19:50:56,Weekday,Evening
Astoria,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,1,3.75,Tue,3,Jun,6,2,19:52:13,Weekday,Evening
Astoria,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,5.0,Tue,3,Jun,6,2,19:53:32,Weekday,Evening
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Lg,1,3.0,Tue,3,Jun,6,2,19:53:46,Weekday,Evening
Astoria,Tea,Brewed Black tea,Earl Grey Lg,1,3.0,Tue,3,Jun,6,2,19:58:41,Weekday,Evening
Hell's Kitchen,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,1,2.0,Tue,3,Jun,6,2,20:00:12,Weekday,Evening
Hell's Kitchen,Tea,Brewed Black tea,Earl Grey Rg,1,2.5,Tue,3,Jun,6,2,20:07:31,Weekday,Evening
Hell's Kitchen,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2,8.0,Tue,3,Jun,6,2,20:08:38,Weekday,Evening
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Rg,2,6.0,Tue,3,Jun,6,2,20:14:28,Weekday,Evening
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Rg,2,6.0,Tue,3,Jun,6,2,20:18:17,Weekday,Evening
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Lg,1,3.5,Tue,3,Jun,6,2,20:21:40,Weekday,Evening
Hell's Kitchen,Tea,Brewed herbal tea,Lemon Grass Lg,2,6.0,Tue,3,Jun,6,2,20:23:19,Weekday,Evening
Hell's Kitchen,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2,5.0,Tue,3,Jun,6,2,20:24:28,Weekday,Evening
Hell's Kitchen,Bakery,Scone,Jumbo Savory Scone,1,3.75,Tue,3,Jun,6,2,20:24:28,Weekday,Evening
Hell's Kitchen,Coffee,Barista Espresso,Ouro Brasileiro shot,2,6.0,Tue,3,Jun,6,2,20:27:08,Weekday,Evening
Hell's Kitchen,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2,5.0,Tue,3,Jun,6,2,20:28:16,Weekday,Evening
Hell's Kitchen,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Tue,3,Jun,6,2,20:28:16,Weekday,Evening
Hell's Kitchen,Tea,Brewed Black tea,Earl Grey Rg,2,5.0,Tue,3,Jun,6,2,20:30:18,Weekday,Evening
Hell's Kitchen,Tea,Brewed herbal tea,Peppermint Lg,1,3.0,Tue,3,Jun,6,2,20:31:34,Weekday,Evening
Hell's Kitchen,Tea,Brewed Green tea,Serenity Green Tea Rg,2,5.0,Tue,3,Jun,6,2,20:39:40,Weekday,Evening
Hell's Kitchen,Bakery,Scone,Oatmeal Scone,1,3.0,Tue,3,Jun,6,2,20:39:40,Weekday,Evening
Hell's Kitchen,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2,9.0,Tue,3,Jun,6,2,20:44:36,Weekday,Evening
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino Lg,2,8.5,Tue,3,Jun,6,2,20:45:26,Weekday,Evening
Hell's Kitchen,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2,1.6,Tue,3,Jun,6,2,20:45:26,Weekday,Evening
Hell's Kitchen,Coffee,Barista Espresso,Espresso shot,2,6.0,Tue,3,Jun,6,2,20:48:13,Weekday,Evening
Hell's Kitchen,Flavours,Regular syrup,Hazelnut syrup,2,1.6,Tue,3,Jun,6,2,20:48:13,Weekday,Evening
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Sm,2,4.4,Tue,3,Jun,6,2,20:55:49,Weekday,Evening
Hell's Kitchen,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2,7.5,Tue,3,Jun,6,2,20:57:11,Weekday,Evening
Hell's Kitchen,Bakery,Scone,Scottish Cream Scone ,1,4.5,Tue,3,Jun,6,2,20:57:11,Weekday,Evening
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Lg,1,3.5,Tue,3,Jun,6,2,20:58:04,Weekday,Evening
Lower Manhattan,Coffee,Barista Espresso,Cappuccino Lg,2,8.5,Wed,4,Jun,6,2,07:00:43,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Chocolate syrup,2,1.6,Wed,4,Jun,6,2,07:00:43,Weekday,Early Morning
Lower Manhattan,Bakery,Pastry,Chocolate Croissant,1,3.75,Wed,4,Jun,6,2,07:00:43,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Cappuccino,1,3.75,Wed,4,Jun,6,2,07:01:17,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Chocolate syrup,2,1.6,Wed,4,Jun,6,2,07:01:17,Weekday,Early Morning
Lower Manhattan,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2,9.5,Wed,4,Jun,6,2,07:02:46,Weekday,Early Morning
Lower Manhattan,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2,7.5,Wed,4,Jun,6,2,07:05:05,Weekday,Early Morning
Lower Manhattan,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2,6.0,Wed,4,Jun,6,2,07:06:43,Weekday,Early Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,7.0,Wed,4,Jun,6,2,07:08:41,Weekday,Early Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2,6.0,Wed,4,Jun,6,2,07:12:05,Weekday,Early Morning
Lower Manhattan,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Wed,4,Jun,6,2,07:12:05,Weekday,Early Morning
Lower Manhattan,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,1,4.75,Wed,4,Jun,6,2,07:12:29,Weekday,Early Morning
Lower Manhattan,Bakery,Scone,Cranberry Scone,1,3.25,Wed,4,Jun,6,2,07:12:29,Weekday,Early Morning
Lower Manhattan,Packaged Chocolate,Drinking Chocolate,Chili Mayan,1,13.33,Wed,4,Jun,6,2,07:12:29,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Lemon Grass Lg,2,6.0,Wed,4,Jun,6,2,07:12:55,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Cappuccino Lg,2,8.5,Wed,4,Jun,6,2,07:13:16,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Chocolate syrup,1,0.8,Wed,4,Jun,6,2,07:13:16,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2,6.0,Wed,4,Jun,6,2,07:15:59,Weekday,Early Morning
Lower Manhattan,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,Wed,4,Jun,6,2,07:16:09,Weekday,Early Morning
Lower Manhattan,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Wed,4,Jun,6,2,07:16:09,Weekday,Early Morning
Lower Manhattan,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,Wed,4,Jun,6,2,07:21:42,Weekday,Early Morning
Lower Manhattan,Bakery,Scone,Oatmeal Scone,1,3.0,Wed,4,Jun,6,2,07:21:42,Weekday,Early Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,1,3.1,Wed,4,Jun,6,2,07:25:55,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2,6.0,Wed,4,Jun,6,2,07:26:23,Weekday,Early Morning
Lower Manhattan,Bakery,Pastry,Croissant,1,3.5,Wed,4,Jun,6,2,07:26:23,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,5.0,Wed,4,Jun,6,2,07:31:59,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Cappuccino,2,7.5,Wed,4,Jun,6,2,07:34:34,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Carmel syrup,1,0.8,Wed,4,Jun,6,2,07:34:34,Weekday,Early Morning
Lower Manhattan,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,Wed,4,Jun,6,2,07:35:21,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Black tea,English Breakfast Lg,1,3.0,Wed,4,Jun,6,2,07:35:26,Weekday,Early Morning
Lower Manhattan,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Wed,4,Jun,6,2,07:35:26,Weekday,Early Morning
Lower Manhattan,Branded,Housewares,I Need My Bean! Diner mug,1,12.0,Wed,4,Jun,6,2,07:35:26,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,1,2.55,Wed,4,Jun,6,2,07:37:08,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Latte Rg,2,8.5,Wed,4,Jun,6,2,07:43:02,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Carmel syrup,1,0.8,Wed,4,Jun,6,2,07:43:02,Weekday,Early Morning
Lower Manhattan,Bakery,Scone,Scottish Cream Scone ,1,4.5,Wed,4,Jun,6,2,07:43:02,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Green tea,Serenity Green Tea Rg,1,2.5,Wed,4,Jun,6,2,07:43:35,Weekday,Early Morning
Lower Manhattan,Bakery,Scone,Jumbo Savory Scone,1,3.75,Wed,4,Jun,6,2,07:43:35,Weekday,Early Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2,6.0,Wed,4,Jun,6,2,07:44:58,Weekday,Early Morning
Lower Manhattan,Bakery,Biscotti,Ginger Biscotti,1,3.5,Wed,4,Jun,6,2,07:44:58,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Peppermint Lg,1,3.0,Wed,4,Jun,6,2,07:47:29,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Ouro Brasileiro shot,1,3.0,Wed,4,Jun,6,2,07:49:03,Weekday,Early Morning
Lower Manhattan,Bakery,Biscotti,Chocolate Chip Biscotti,1,3.5,Wed,4,Jun,6,2,07:49:03,Weekday,Early Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Ethiopia Rg,2,6.0,Wed,4,Jun,6,2,07:49:19,Weekday,Early Morning
Lower Manhattan,Bakery,Biscotti,Chocolate Chip Biscotti,1,3.5,Wed,4,Jun,6,2,07:49:19,Weekday,Early Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,4.9,Wed,4,Jun,6,2,07:49:28,Weekday,Early Morning
Lower Manhattan,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,1,4.75,Wed,4,Jun,6,2,07:50:54,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Latte Rg,1,4.25,Wed,4,Jun,6,2,07:54:04,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Hazelnut syrup,1,0.8,Wed,4,Jun,6,2,07:54:04,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,1,2.5,Wed,4,Jun,6,2,07:55:11,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2,8.0,Wed,4,Jun,6,2,07:55:41,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Latte Rg,2,8.5,Wed,4,Jun,6,2,07:57:09,Weekday,Early Morning
Lower Manhattan,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1,0.8,Wed,4,Jun,6,2,07:57:09,Weekday,Early Morning
Lower Manhattan,Bakery,Scone,Ginger Scone,1,3.25,Wed,4,Jun,6,2,07:57:09,Weekday,Early Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2,6.2,Wed,4,Jun,6,2,07:59:40,Weekday,Early Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,1,2.0,Wed,4,Jun,6,2,08:00:12,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,1,4.0,Wed,4,Jun,6,2,08:00:43,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed Chai tea,Traditional Blend Chai Lg,1,3.0,Wed,4,Jun,6,2,08:01:34,Weekday,Early Morning
Astoria,Coffee,Organic brewed coffee,Brazilian Sm,1,2.2,Wed,4,Jun,6,2,08:01:44,Weekday,Early Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Ethiopia Lg,1,3.5,Wed,4,Jun,6,2,08:01:50,Weekday,Early Morning
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino Lg,2,8.5,Wed,4,Jun,6,2,08:02:22,Weekday,Early Morning
Hell's Kitchen,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1,0.8,Wed,4,Jun,6,2,08:02:22,Weekday,Early Morning
Astoria,Tea,Brewed herbal tea,Peppermint Lg,2,6.0,Wed,4,Jun,6,2,08:02:43,Weekday,Early Morning
Lower Manhattan,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2,7.0,Wed,4,Jun,6,2,08:03:04,Weekday,Early Morning
Astoria,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,1,4.75,Wed,4,Jun,6,2,08:03:54,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,1,2.5,Wed,4,Jun,6,2,08:03:59,Weekday,Early Morning
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Sm,1,2.2,Wed,4,Jun,6,2,08:04:12,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,1,2.5,Wed,4,Jun,6,2,08:05:37,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Peppermint Lg,2,6.0,Wed,4,Jun,6,2,08:06:16,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Black tea,Earl Grey Lg,1,3.0,Wed,4,Jun,6,2,08:06:20,Weekday,Early Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Rg,2,6.0,Wed,4,Jun,6,2,08:06:41,Weekday,Early Morning
Hell's Kitchen,Bakery,Scone,Scottish Cream Scone ,1,4.5,Wed,4,Jun,6,2,08:06:41,Weekday,Early Morning
Lower Manhattan,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2,7.0,Wed,4,Jun,6,2,08:06:44,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Lg,1,3.0,Wed,4,Jun,6,2,08:06:49,Weekday,Early Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2,6.0,Wed,4,Jun,6,2,08:07:04,Weekday,Early Morning
Hell's Kitchen,Bakery,Scone,Jumbo Savory Scone,1,3.75,Wed,4,Jun,6,2,08:07:04,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,Wed,4,Jun,6,2,08:07:28,Weekday,Early Morning
